,DATES,STATE,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,cases,deaths,Unnamed: 0,STEMERG,CLSCHOOL,CLDAYCR,STAYHOME,QRSOMEST,QR_ALLST,CLBSNS,CURFEW,CLREST,CLGYM,CLMOVIE,CLOSEBAR,CASCLOSE,FM_ALL,TLHLAUD,TLHLMED,ELECPRCR,CLS_RELG,CLS_HAIR
74,03/06/21,Kansas,4812.0,0,9387.0,9387.0,235.0,0,974686.0,0,295861.0,0,0,,0,1270547.0,0,0,298900.0,4812.0,5957.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
75,03/06/21,Kentucky,4806.0,52,19451.0,19451.0,591.0,71,,0,410184.0,839,0,48131.0,0,3975672.0,5773,0,413684.0,4952.0,6309.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
76,03/06/21,Louisiana,9716.0,0,,,538.0,0,5241101.0,0,433045.0,0,0,415954.0,0,5674146.0,0,0,433045.0,9716.0,6661.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
77,03/06/21,Massachusetts,16374.0,52,19713.0,19713.0,687.0,0,4396764.0,7826,589931.0,1722,0,508745.0,0,16728973.0,100359,9321,589931.0,16374.0,7717.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
78,03/06/21,Maryland,7941.0,11,35572.0,35572.0,830.0,194,3032496.0,7547,386610.0,932,0,9703.0,0,8064462.0,40384,8479,386792.0,7941.0,7365.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
79,03/06/21,Maine,704.0,0,1566.0,1566.0,74.0,6,,0,45635.0,183,0,12838.0,0,1652690.0,8103,0,45635.0,704.0,7013.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
80,03/06/21,Michigan,16658.0,57,,,866.0,0,,0,656072.0,1692,0,549881.0,0,10621967.0,37232,0,655924.0,16647.0,8069.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
81,03/06/21,Minnesota,6546.0,12,25976.0,25976.0,224.0,38,3050296.0,6988,489116.0,946,0,475170.0,28026,7086059.0,28026,7786,489184.0,6614.0,8421.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
82,03/06/21,Missouri,8161.0,3,,,1001.0,0,1875633.0,3308,480352.0,386,0,,0,4555207.0,14140,3694,520111.0,8606.0,9125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
83,03/06/21,Northern Marianas,2.0,0,4.0,4.0,,0,17429.0,0,144.0,0,0,29.0,0,17573.0,0,0,,,,,,,,,,,,,,,,,,,,,,
84,03/06/21,Mississippi,6805.0,22,9162.0,9162.0,419.0,0,1459374.0,0,297321.0,576,0,278162.0,0,1756695.0,576,0,297321.0,6805.0,8773.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
85,03/06/21,Montana,1381.0,2,4629.0,4629.0,63.0,19,,0,100842.0,186,0,97801.0,0,1101356.0,4443,0,100925.0,1382.0,9477.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
86,03/06/21,North Carolina,11502.0,56,,,1179.0,0,,0,872176.0,2027,0,,0,9688838.0,38654,0,876542.0,11520.0,11941.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
87,03/06/21,North Dakota,1478.0,0,3878.0,3878.0,21.0,3,306021.0,111,100357.0,79,0,98240.0,1930,1424467.0,1930,190,100387.0,1479.0,12293.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
88,03/06/21,Nebraska,2113.0,1,6229.0,6229.0,136.0,3,770586.0,1354,202653.0,343,0,156825.0,0,2421683.0,10138,1701,203084.0,2223.0,9829.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
89,03/06/21,New Hampshire,1181.0,3,1127.0,1127.0,90.0,1,579186.0,1496,76695.0,273,0,73327.0,0,1481488.0,0,1680,76695.0,1181.0,10533.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
90,03/06/21,New Jersey,23557.0,36,64338.0,64338.0,1862.0,-916,10186941.0,0,810090.0,3720,0,,0,10997031.0,3720,0,810089.0,23557.0,10885.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
91,03/06/21,New Mexico,3796.0,9,13242.0,13242.0,148.0,13,,0,186742.0,282,0,155000.0,0,2771840.0,13846,0,186742.0,3798.0,11237.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
92,03/06/21,Nevada,5036.0,16,,,399.0,0,1129929.0,2551,295460.0,0,0,,9659,2763991.0,9659,3051,296040.0,5036.0,10181.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
93,03/06/21,New York,38970.0,79,,,4954.0,0,,0,1674380.0,7647,0,,273132,39467332.0,273132,0,1687250.0,47767.0,11589.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
94,03/06/21,Ohio,17656.0,0,50848.0,50848.0,922.0,66,,0,977736.0,1506,0,923986.0,0,10227868.0,40190,0,977738.0,17502.0,12645.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
95,03/06/21,Oklahoma,4534.0,0,24277.0,24277.0,346.0,120,3146300.0,11240,428536.0,978,0,411624.0,0,3574836.0,12218,0,428536.0,4534.0,12997.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,03/06/21,Oregon,2293.0,9,8714.0,8714.0,158.0,15,,0,156884.0,211,0,,0,3850973.0,52906,0,157163.0,2303.0,13349.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
97,03/06/21,Pennsylvania,24317.0,55,,,1513.0,0,3935532.0,9494,946985.0,2789,0,859218.0,0,10629284.0,0,11534,951703.0,24362.0,13701.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
98,03/06/21,Puerto Rico,2059.0,3,,,147.0,0,305972.0,0,101327.0,261,0,91987.0,0,407299.0,261,0,134942.0,2059.0,,,,,,,,,,,,,,,,,,,,
99,03/06/21,Rhode Island,2547.0,6,9020.0,9020.0,141.0,0,676149.0,1634,128516.0,395,0,,21854,3109835.0,21854,2029,128121.0,2541.0,14053.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
100,03/06/21,South Carolina,8719.0,20,20659.0,20659.0,623.0,54,4631323.0,27774,524457.0,1199,0,218863.0,0,5155780.0,28973,0,524457.0,8719.0,14405.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
101,03/06/21,South Dakota,1898.0,2,6692.0,6692.0,74.0,11,314016.0,756,113378.0,149,0,109371.0,0,700649.0,2193,905,113378.0,1898.0,14757.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
102,03/06/21,Tennessee,11543.0,9,18870.0,18870.0,879.0,33,,0,782206.0,1312,0,756793.0,0,6872745.0,16164,0,768139.0,11447.0,15109.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
103,03/06/21,Texas,44367.0,233,,,4921.0,0,,0,2683865.0,5570,0,2491753.0,0,19831344.0,11292,0,2693011.0,45381.0,15461.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
104,03/06/21,Utah,1975.0,5,14867.0,14867.0,216.0,26,1557089.0,3556,374438.0,570,0,358249.0,0,2903293.0,8211,3904,374438.0,1975.0,15813.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
105,03/06/21,Virginia,9519.0,91,24637.0,24637.0,1164.0,123,,0,584537.0,1477,0,,21456,6018284.0,21456,0,584537.0,9519.0,16517.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
106,03/06/21,Virgin Islands,25.0,0,,,,0,46167.0,0,2714.0,0,0,2559.0,0,48881.0,0,0,2714.0,25.0,,,,,,,,,,,,,,,,,,,,
107,03/06/21,Vermont,208.0,1,,,26.0,0,319417.0,697,15964.0,145,0,13305.0,0,1115467.0,8171,840,15964.0,208.0,16165.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
108,03/06/21,Washington,5041.0,9,19556.0,19556.0,431.0,56,,0,343868.0,778,0,,25314,5369716.0,25314,0,347301.0,5107.0,16869.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
109,03/06/21,Wisconsin,7102.0,8,26432.0,26432.0,260.0,45,2644343.0,2161,621277.0,614,0,552642.0,24321,7061402.0,24321,2367,621277.0,7107.0,17573.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
110,03/06/21,West Virginia,2323.0,5,,,196.0,0,,0,133290.0,326,0,124983.0,0,2230102.0,11614,0,133290.0,2323.0,17221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
111,03/06/21,Wyoming,682.0,0,1391.0,1391.0,21.0,0,182264.0,0,54764.0,0,0,53550.0,0,649293.0,0,0,54764.0,682.0,17925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,03/05/21,Alaska,305.0,2,1293.0,1293.0,33.0,3,,0,56886.0,141,0,,0,1731628.0,7144,0,58870.0,292.0,676.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
113,03/05/21,Alabama,10122.0,28,45976.0,45976.0,526.0,169,1924758.0,4223,498887.0,811,0,295690.0,0,2316127.0,4920,4920,498887.0,10122.0,324.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
114,03/05/21,Arkansas,5283.0,10,14903.0,14903.0,359.0,27,2472738.0,8452,324326.0,570,0,314732.0,0,2728103.0,8874,0,324326.0,5283.0,1380.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
115,03/05/21,American Samoa,0.0,0,,,,0,2140.0,0,0.0,0,0,,0,2140.0,0,0,,,,,,,,,,,,,,,,,,,,,,
116,03/05/21,Arizona,16269.0,84,57819.0,57819.0,1043.0,72,3050890.0,18778,823384.0,2276,0,,0,7827570.0,51727,20834,823384.0,16272.0,1028.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
117,03/05/21,California,53448.0,400,,,4714.0,0,,0,3493126.0,4659,0,,0,49294503.0,146818,0,3592698.0,53838.0,1732.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
118,03/05/21,Colorado,5986.0,12,23863.0,23863.0,356.0,72,2193953.0,5212,434654.0,1633,0,,33127,6343360.0,33127,6312,436848.0,6075.0,2084.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
119,03/05/21,Connecticut,7704.0,11,,,428.0,0,,0,285330.0,830,0,,0,6520366.0,41868,0,285330.0,7704.0,2436.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
120,03/05/21,District of Columbia,1027.0,3,,,160.0,0,,0,41122.0,108,0,29417.0,5821,1247637.0,5821,1038,41122.0,1027.0,3140.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
121,03/05/21,Delaware,1453.0,9,,,127.0,0,542791.0,1020,87874.0,231,0,,3678,1417318.0,3678,1251,87874.0,1453.0,2788.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
122,03/05/21,Florida,32093.0,138,81902.0,81902.0,3419.0,302,9296590.0,26910,1900598.0,5876,0,,106925,22186763.0,106925,32786,1936199.0,31521.0,3492.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
123,03/05/21,Georgia,17815.0,65,56627.0,56627.0,2099.0,115,,0,1019509.0,2081,0,,0,7315477.0,35861,0,994416.0,17260.0,3844.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
124,03/05/21,Guam,133.0,2,,,2.0,0,112887.0,538,7748.0,1,0,7590.0,0,120635.0,539,0,8716.0,132.0,,,,,,,,,,,,,,,,,,,,
125,03/05/21,Hawaii,443.0,2,2225.0,2225.0,28.0,0,,0,28561.0,95,0,,5302,1136395.0,5302,0,27693.0,440.0,4196.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
126,03/05/21,Iowa,5549.0,13,,,176.0,0,1041604.0,1549,281765.0,374,0,318996.0,0,1323369.0,1923,1924,339121.0,5549.0,5604.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
127,03/05/21,Idaho,1876.0,0,7164.0,7164.0,139.0,20,504925.0,1234,172587.0,299,0,95524.0,0,644796.0,1438,1438,172929.0,1880.0,4548.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
128,03/05/21,Illinois,22946.0,44,,,1166.0,0,,0,1194702.0,1442,0,,0,18492848.0,103336,0,1198242.0,22946.0,4900.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
129,03/05/21,Indiana,12697.0,34,43104.0,43104.0,730.0,60,2473358.0,4481,665285.0,839,0,,0,8171222.0,37626,5320,668520.0,12697.0,5252.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
130,03/05/21,Kansas,4812.0,-4,9387.0,9387.0,235.0,32,974686.0,5035,295861.0,752,0,,0,1270547.0,5787,5787,298897.0,4812.0,5956.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
131,03/05/21,Kentucky,4754.0,22,19380.0,19380.0,606.0,16,,0,409345.0,905,0,48038.0,0,3969899.0,15260,0,412863.0,4912.0,6308.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
132,03/05/21,Louisiana,9716.0,30,,,538.0,0,5241101.0,18643,433045.0,518,0,415954.0,0,5674146.0,19161,0,433045.0,9716.0,6660.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
133,03/05/21,Massachusetts,16322.0,26,19713.0,19713.0,716.0,0,4388938.0,8907,588209.0,1899,0,508745.0,0,16628614.0,106263,10584,588209.0,16322.0,7716.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
134,03/05/21,Maryland,7930.0,8,35378.0,35378.0,849.0,74,3024949.0,6829,385678.0,913,0,9701.0,0,8024078.0,41728,7742,385860.0,7930.0,7364.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
135,03/05/21,Maine,704.0,-1,1560.0,1560.0,74.0,11,,0,45452.0,225,0,12833.0,0,1644587.0,11279,0,45452.0,704.0,7012.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
136,03/05/21,Michigan,16601.0,12,,,866.0,0,,0,654380.0,1791,0,541258.0,0,10584735.0,46112,0,654355.0,16591.0,8068.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
137,03/05/21,Minnesota,6534.0,13,25938.0,25938.0,224.0,42,3043308.0,7310,488170.0,796,0,474175.0,34207,7058033.0,34207,7978,488238.0,6602.0,8420.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
138,03/05/21,Missouri,8158.0,8,,,1019.0,0,1872325.0,3724,479966.0,430,0,,0,4541067.0,16593,4154,519653.0,8599.0,9124.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
139,03/05/21,Northern Marianas,2.0,0,4.0,4.0,,0,17429.0,0,144.0,0,0,29.0,0,17573.0,0,0,,,,,,,,,,,,,,,,,,,,,,
140,03/05/21,Mississippi,6783.0,19,9162.0,9162.0,445.0,0,1459374.0,0,296745.0,591,0,278162.0,0,1756119.0,591,0,296745.0,6783.0,8772.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
141,03/05/21,Montana,1379.0,4,4610.0,4610.0,67.0,2,,0,100656.0,125,0,97541.0,0,1096913.0,5391,0,100798.0,1381.0,9476.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
142,03/05/21,North Carolina,11446.0,47,,,1226.0,0,,0,870149.0,2093,0,,0,9650184.0,44487,0,874780.0,11475.0,11940.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
143,03/05/21,North Dakota,1478.0,0,3875.0,3875.0,22.0,0,305910.0,312,100278.0,94,0,98164.0,2917,1422537.0,2917,406,100308.0,1478.0,12292.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
144,03/05/21,Nebraska,2112.0,20,6226.0,6226.0,143.0,69,769232.0,1102,202310.0,337,0,156510.0,0,2411545.0,7859,1441,202871.0,2222.0,9828.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
145,03/05/21,New Hampshire,1178.0,0,1126.0,1126.0,90.0,-1,577690.0,445,76422.0,244,0,73004.0,0,1481488.0,7047,619,76422.0,1178.0,10532.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
146,03/05/21,New Jersey,23521.0,30,65254.0,65254.0,1881.0,1117,10186941.0,90590,806370.0,3701,0,,0,10993311.0,94291,0,806367.0,23521.0,10884.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
147,03/05/21,New Mexico,3787.0,18,13229.0,13229.0,183.0,14,,0,186460.0,304,0,153376.0,0,2757994.0,19260,0,186460.0,3789.0,11236.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
148,03/05/21,Nevada,5020.0,15,,,393.0,0,1127378.0,2124,295460.0,391,0,,8024,2754332.0,8024,2515,295571.0,5024.0,10180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
149,03/05/21,New York,38891.0,95,,,5034.0,0,,0,1666733.0,8956,0,,296935,39194200.0,296935,0,1679124.0,47672.0,11588.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
150,03/05/21,Ohio,17656.0,467,50782.0,50782.0,919.0,87,,0,976230.0,1750,0,921707.0,0,10187678.0,43131,0,976230.0,17502.0,12644.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
151,03/05/21,Oklahoma,4534.0,0,24157.0,24157.0,366.0,54,3135060.0,8299,427558.0,917,0,410778.0,0,3562618.0,9216,0,427558.0,4534.0,12996.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
152,03/05/21,Oregon,2284.0,32,8699.0,8699.0,154.0,17,,0,156673.0,386,0,,0,3798067.0,10629,0,156985.0,2301.0,13348.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
153,03/05/21,Pennsylvania,24262.0,43,,,1587.0,0,3926038.0,10767,944196.0,2757,0,859218.0,59517,10629284.0,59517,12998,949223.0,24311.0,13700.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
154,03/05/21,Puerto Rico,2056.0,3,,,136.0,0,305972.0,0,101066.0,199,0,91833.0,0,407038.0,199,0,134681.0,2056.0,,,,,,,,,,,,,,,,,,,,
155,03/05/21,Rhode Island,2541.0,2,9020.0,9020.0,141.0,18,674515.0,1387,128121.0,394,0,,22869,3087981.0,22869,1781,128121.0,2541.0,14052.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
156,03/05/21,South Carolina,8699.0,39,20605.0,20605.0,664.0,63,4603549.0,25299,523258.0,1695,0,230793.0,0,5126807.0,26994,0,523258.0,8699.0,14404.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
157,03/05/21,South Dakota,1896.0,0,6681.0,6681.0,74.0,17,313260.0,839,113229.0,164,0,109237.0,0,698456.0,1800,1003,113229.0,1896.0,14756.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
158,03/05/21,Tennessee,11534.0,33,18837.0,18837.0,939.0,58,,0,780894.0,1445,0,755474.0,0,6856581.0,21699,0,767073.0,11439.0,15108.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
159,03/05/21,Texas,44134.0,256,,,5065.0,0,,0,2678295.0,6853,0,2470308.0,0,19820052.0,55875,0,2689417.0,45195.0,15460.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
160,03/05/21,Utah,1970.0,15,14841.0,14841.0,238.0,58,1553533.0,3773,373868.0,1160,0,357312.0,0,2895082.0,8713,4125,373868.0,1970.0,15812.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
161,03/05/21,Virginia,9428.0,71,24514.0,24514.0,1222.0,100,,0,583060.0,1652,0,,24556,5996828.0,24556,0,583060.0,9428.0,16516.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
162,03/05/21,Virgin Islands,25.0,0,,,,0,46167.0,160,2714.0,10,0,2559.0,0,48881.0,170,137,2714.0,25.0,,,,,,,,,,,,,,,,,,,,
163,03/05/21,Vermont,207.0,0,,,26.0,0,318720.0,634,15819.0,133,0,13145.0,0,1107296.0,12441,765,15819.0,207.0,16164.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
